YEAR,COUNTRY OF PRODUCTION,STATE,MUNICIPALITY,PORT,EXPORTER GROUP,IMPORTER,COUNTRY OF IMPORT,ECONOMIC BLOC,TYPE,SOY_EQUIVALENT_TONNES,SOY_DEFORESTATION_5_YEAR_ANNUAL_RISK_HECTARES
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,TAIWAN,TAIWAN,Soy bean equivalents,1200,0.3617761193
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,THAILAND,THAILAND,Soy bean equivalents,20306.145,6.121898614
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,CARAMURU ADMINISTRACAO E PARTICIPACOES LTDA,INTERGRAIN SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,20628.536,6.219093085
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,CARAMURU ADMINISTRACAO E PARTICIPACOES LTDA,INTERGRAIN SA,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,6000,1.808880597
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,CARAMURU ADMINISTRACAO E PARTICIPACOES LTDA,INTERGRAIN SA,TAIWAN,TAIWAN,Soy bean equivalents,1700,0.5125161691
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,39457.234,11.89557083
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,CARGILL,CARGILL AGRICOLA SA,JAPAN,JAPAN,Soy bean equivalents,500,0.1507400497
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,CARGILL,CARGILL AGRICOLA SA,PAKISTAN,PAKISTAN,Soy bean equivalents,1000,0.3014800995
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,CARGILL,CARGILL AGRICOLA SA,TAIWAN,TAIWAN,Soy bean equivalents,1630,0.4914125621
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,CARGILL,CARGILL AGRICOLA SA,THAILAND,THAILAND,Soy bean equivalents,2410,0.7265670397
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,CHS,CHS,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,41248.984,12.4357478
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,CHS,CHS,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,1069.79,0.3225203956
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,CHS,CHS,THAILAND,THAILAND,Soy bean equivalents,6758.733,2.037623497
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,NIDERA,CONCORDIA TRDG,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,10848.872,3.27071901
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,NIDERA,CONCORDIA TRDG,PAKISTAN,PAKISTAN,Soy bean equivalents,3860.374,1.163825937
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,NIDERA,CONCORDIA TRDG,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,1393.664,0.4201619613
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,NIDERA,CONCORDIA TRDG,THAILAND,THAILAND,Soy bean equivalents,198,0.05969305969
2017,BRAZIL,MATO GROSSO,CANARANA,SAO FRANCISCO DO SUL,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,14706.372,4.433678493
2017,BRAZIL,MATO GROSSO,CANARANA,SAO FRANCISCO DO SUL,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,JAPAN,JAPAN,Soy bean equivalents,0.04,1.21E-05
2017,BRAZIL,MATO GROSSO,CANARANA,SAO FRANCISCO DO SUL,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,TAIWAN,TAIWAN,Soy bean equivalents,1259.72,0.3797805109
2017,BRAZIL,MATO GROSSO,CANARANA,SAO LUIS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,50,0.01507400497
2017,BRAZIL,MATO GROSSO,CANARANA,SAO LUIS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,SPAIN,EUROPEAN UNION,Soy bean equivalents,1100,0.3316281094
2017,BRAZIL,MATO GROSSO,CANARANA,SAO LUIS,CHS,CHS,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,30239.127,9.116495015
2017,BRAZIL,MATO GROSSO,CANARANA,SAO LUIS,CHS,CHS,TAIWAN,TAIWAN,Soy bean equivalents,8376.465,2.525337501
2017,BRAZIL,MATO GROSSO,CANARANA,SAO LUIS,CHS,CHS,THAILAND,THAILAND,Soy bean equivalents,2071.414,0.6244900987
2017,BRAZIL,MATO GROSSO,CANARANA,SAO LUIS,NIDERA,CONCODIA AGRITRADING PTE LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,7517.735,2.266447495
2017,BRAZIL,MATO GROSSO,CANARANA,SAO LUIS,NIDERA,CONCODIA AGRITRADING PTE LTD,SPAIN,EUROPEAN UNION,Soy bean equivalents,5712.475,1.722197531
2017,BRAZIL,MATO GROSSO,CANARANA,VITORIA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,60507.219,18.2417224
2017,BRAZIL,MATO GROSSO,CANARANA,VITORIA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,SAUDI ARABIA,SAUDI ARABIA,Soy bean equivalents,2000,0.6029601989
2017,BRAZIL,MATO GROSSO,CANARANA,VITORIA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,THAILAND,THAILAND,Soy bean equivalents,15200,4.582497512
2017,BRAZIL,MATO GROSSO,CANARANA,VITORIA,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,4956.274,1.494217978
2017,BRAZIL,MATO GROSSO,CANARANA,VITORIA,CARGILL,CARGILL AGRICOLA SA,SAUDI ARABIA,SAUDI ARABIA,Soy bean equivalents,12,0.003617761193
2017,BRAZIL,MATO GROSSO,CANARANA,VITORIA,CARGILL,CARGILL AGRICOLA SA,THAILAND,THAILAND,Soy bean equivalents,2700,0.8139962685
2017,BRAZIL,MATO GROSSO,CANARANA,VITORIA,NIDERA,CONCORDIA TRDG,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,22265.641,6.712647663
2017,BRAZIL,MATO GROSSO,CANARANA,VITORIA,NIDERA,CONCORDIA TRDG,JAPAN,JAPAN,Soy bean equivalents,2000,0.6029601989
2017,BRAZIL,MATO GROSSO,CANARANA,VITORIA,NIDERA,CONCORDIA TRDG,THAILAND,THAILAND,Soy bean equivalents,1871.758,0.564297788
2017,BRAZIL,MATO GROSSO,CANARANA,PARANAGUA,NIDERA,CONCORDIA TRDG,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,1076.169386,0.3244436536
2017,BRAZIL,MATO GROSSO,CANARANA,PARANAGUA,NIDERA,CONCORDIA TRDG,FRANCE,EUROPEAN UNION,Soy bean equivalents,352.583042,0.1062967706
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,CHS,CHS,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,32998.27472,9.948323145
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,CHS,CHS,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,114.0173661,0.03437396688
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,CHS,CHS,THAILAND,THAILAND,Soy bean equivalents,7929.660735,2.390634907
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,COFCO,COFCO BRAZIL OVERSEAS LTD,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,115.3306007,0.03476988097
2017,BRAZIL,MATO GROSSO,CANARANA,SAO LUIS,CHS,CHS,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,10943.49918,3.299247221
2017,BRAZIL,MATO GROSSO,CANARANA,SAO LUIS,CHS,CHS,TAIWAN,TAIWAN,Soy bean equivalents,2257.632949,0.6806314061
2017,BRAZIL,MATO GROSSO,CANARANA,SAO LUIS,CHS,CHS,THAILAND,THAILAND,Soy bean equivalents,196.5739021,0.05926311955
2017,BRAZIL,MATO GROSSO,CANARANA,PARANAGUA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,FRANCE,EUROPEAN UNION,Soy bean equivalents,7795.893486,2.350306744
2017,BRAZIL,MATO GROSSO,CANARANA,PARANAGUA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,3992.940043,1.203791961
2017,BRAZIL,MATO GROSSO,CANARANA,PARANAGUA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,9405.759066,2.835649179
2017,BRAZIL,MATO GROSSO,CANARANA,PARANAGUA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,SPAIN,EUROPEAN UNION,Soy bean equivalents,181.6306384,0.05475802294
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE LTD,JAPAN,JAPAN,Soy bean equivalents,2081.556105,0.6275477416
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE LTD,THAILAND,THAILAND,Soy bean equivalents,4708.281667,1.419453225
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,14120.10187,4.256929715
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,FRANCE,EUROPEAN UNION,Soy bean equivalents,247.8042982,0.07470806448
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,INDONESIA,INDONESIA,Soy bean equivalents,48168.50925,14.52184696
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,IRAN,IRAN,Soy bean equivalents,1033.519382,0.311585526
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,JAPAN,JAPAN,Soy bean equivalents,16132.603,4.863658758
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,12638.01921,3.810111289
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,SAUDI ARABIA,SAUDI ARABIA,Soy bean equivalents,6615.73295,1.994511828
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,SPAIN,EUROPEAN UNION,Soy bean equivalents,5197.793128,1.567031189
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,THAILAND,THAILAND,Soy bean equivalents,86041.50708,25.93980211
2017,BRAZIL,MATO GROSSO,CANARANA,SANTOS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,VIETNAM,VIETNAM,Soy bean equivalents,24689.82584,7.443491151
2017,BRAZIL,MATO GROSSO,CANARANA,SAO FRANCISCO DO SUL,BUNGE,BUNGE INTERNATIONAL COMMERCE LTD,ITALY,EUROPEAN UNION,Soy bean equivalents,1552.469148,0.4680385532
2017,BRAZIL,MATO GROSSO,CANARANA,SAO FRANCISCO DO SUL,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,1681.176946,0.5068413929
2017,BRAZIL,MATO GROSSO,CANARANA,SAO LUIS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,735.4812344,0.2217329557
2017,BRAZIL,MATO GROSSO,CANARANA,SAO LUIS,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,SPAIN,EUROPEAN UNION,Soy bean equivalents,270.7003578,0.08161077081
2017,BRAZIL,MATO GROSSO,CARLINDA,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,0.014379073,
2017,BRAZIL,MATO GROSSO,CARLINDA,BARCARENA,COFCO,COFCO BRAZIL OVERSEAS LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,6146.774,
2017,BRAZIL,MATO GROSSO,CARLINDA,BARCARENA,COFCO,COFCO BRAZIL OVERSEAS LTD,THAILAND,THAILAND,Soy bean equivalents,3875.73,
2017,BRAZIL,MATO GROSSO,CARLINDA,SAO LUIS,COFCO,COFCO BRAZIL OVERSEAS LTD,SPAIN,EUROPEAN UNION,Soy bean equivalents,2512,
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,ITALY,EUROPEAN UNION,Soy bean equivalents,500,0.1613262787
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,12096.175,3.902861798
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,ROMANIA,EUROPEAN UNION,Soy bean equivalents,1000,0.3226525573
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,SPAIN,EUROPEAN UNION,Soy bean equivalents,16000,5.162440917
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,TURKEY,TURKEY,Soy bean equivalents,1500,0.483978836
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,NIDERA,CONCORDIA TRDG,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,42324.142,13.65599265
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,NIDERA,CONCORDIA TRDG,MEXICO,MEXICO,Soy bean equivalents,2300,0.7421008818
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,NIDERA,CONCORDIA TRDG,THAILAND,THAILAND,Soy bean equivalents,12000,3.871830688
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,NIDERA,NIDERA BV,IRAN,IRAN,Soy bean equivalents,7019.899,2.264988364
2017,BRAZIL,MATO GROSSO,CLAUDIA,PARANAGUA,C. VALE,CONCORDIA TRDG,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,207,0.06678907937
2017,BRAZIL,MATO GROSSO,CLAUDIA,PARANAGUA,C. VALE,ENGELHART,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,560,0.1806854321
2017,BRAZIL,MATO GROSSO,CLAUDIA,PARANAGUA,C. VALE,GAVILON,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,1489,0.4804296578
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,NIDERA,CONCORDIA TRDG,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,2604.447825,0.8403317512
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,NIDERA,CONCORDIA TRDG,THAILAND,THAILAND,Soy bean equivalents,1000.361719,0.322769267
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,NIDERA,NIDERA BV,IRAN,IRAN,Soy bean equivalents,3211.053689,1.036054684
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTOS,NIDERA,CONCORDIA TRDG,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,644.0363544,0.2077999767
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTAREM,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,37766.65184,12.1855068
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTAREM,CARGILL,CARGILL AGRICOLA SA,FRANCE,EUROPEAN UNION,Soy bean equivalents,8128.655995,2.622731644
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTAREM,CARGILL,CARGILL AGRICOLA SA,MEXICO,MEXICO,Soy bean equivalents,10101.53949,3.259287549
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTAREM,CARGILL,CARGILL AGRICOLA SA,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,18794.42036,6.064067792
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTAREM,CARGILL,CARGILL AGRICOLA SA,SPAIN,EUROPEAN UNION,Soy bean equivalents,34242.67238,11.04848581
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTAREM,CARGILL,CARGILL AGRICOLA SA,UNITED KINGDOM,EUROPEAN UNION,Soy bean equivalents,28983.41094,9.35157166
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,ADM,AGROGRAIN LTD SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,330.9273001,0.1067745397
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,ADM,AGROGRAIN LTD SUCURSAL URUGUAY,MEXICO,MEXICO,Soy bean equivalents,41.81561375,0.01349191471
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,ADM,AGROGRAIN LTD SUCURSAL URUGUAY,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,750.9940001,0.2423101346
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,COFCO,COFCO BRAZIL OVERSEAS LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,50161.724,16.18480853
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,COFCO,COFCO BRAZIL OVERSEAS LTD,MEXICO,MEXICO,Soy bean equivalents,10084.976,3.253943297
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,COFCO,COFCO BRAZIL OVERSEAS LTD,PAKISTAN,PAKISTAN,Soy bean equivalents,15031.637,4.849996119
2017,BRAZIL,MATO GROSSO,CLAUDIA,BARCARENA,COFCO,COFCO BRAZIL OVERSEAS LTD,THAILAND,THAILAND,Soy bean equivalents,4953.78,1.598349785
2017,BRAZIL,MATO GROSSO,CLAUDIA,MANAUS,AGROCONTATO COMERCIO E REPRESENTACOES DE PRODUTOS AGROPECUARIOS LTDA,AMAGGI,ALGERIA,ALGERIA,Soy bean equivalents,1355.17733,0.4372514311
2017,BRAZIL,MATO GROSSO,CLAUDIA,PARANAGUA,C. VALE,CONCORDIA TRDG,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,2140,0.6904764727
2017,BRAZIL,MATO GROSSO,CLAUDIA,PARANAGUA,C. VALE,ENGELHART,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,53,0.01710058554
2017,BRAZIL,MATO GROSSO,CLAUDIA,PARANAGUA,C. VALE,GAVILON,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,591,0.1906876614
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTAREM,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,3882.525276,1.252706709
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTAREM,CARGILL,CARGILL AGRICOLA SA,FRANCE,EUROPEAN UNION,Soy bean equivalents,40.69283479,0.01312964721
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTAREM,CARGILL,CARGILL AGRICOLA SA,GERMANY,EUROPEAN UNION,Soy bean equivalents,30.14390549,0.009726008194
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTAREM,CARGILL,CARGILL AGRICOLA SA,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,1285.460616,0.4147571551
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTAREM,CARGILL,CARGILL AGRICOLA SA,ROMANIA,EUROPEAN UNION,Soy bean equivalents,873.3269346,0.2817811688
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTAREM,CARGILL,CARGILL AGRICOLA SA,SPAIN,EUROPEAN UNION,Soy bean equivalents,3775.958013,1.218322509
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTAREM,CARGILL,CARGILL AGRICOLA SA,UNITED KINGDOM,EUROPEAN UNION,Soy bean equivalents,4335.734326,1.398935768
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTOS,ADM,AGROGRAIN LTD SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,98.78339154,0.0318727139
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTOS,ADM,AGROGRAIN LTD SUCURSAL URUGUAY,IRAN,IRAN,Soy bean equivalents,0.035436961,1.14E-05
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTOS,ADM,AGROGRAIN LTD SUCURSAL URUGUAY,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,0.035436961,1.14E-05
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTOS,ADM,AGROGRAIN LTD SUCURSAL URUGUAY,THAILAND,THAILAND,Soy bean equivalents,29.76704707,0.009604413862
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTOS,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,6539.066301,2.109846464
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTOS,CARGILL,CARGILL AGRICOLA SA,JAPAN,JAPAN,Soy bean equivalents,775.0682787,0.2500777622
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTOS,CARGILL,CARGILL AGRICOLA SA,TAIWAN,TAIWAN,Soy bean equivalents,325.028633,0.1048713196
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTOS,CARGILL,CARGILL AGRICOLA SA,THAILAND,THAILAND,Soy bean equivalents,318.7587057,0.1028483115
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTOS,COFCO,COFCO BRAZIL OVERSEAS LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,2170.467,0.7003067281
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTOS,COFCO,COFCO BRAZIL OVERSEAS LTD,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,1587,0.5120496085
2017,BRAZIL,MATO GROSSO,CLAUDIA,SANTOS,COFCO,COFCO BRAZIL OVERSEAS LTD,THAILAND,THAILAND,Soy bean equivalents,338.65,0.1092662885
2017,BRAZIL,MATO GROSSO,COLIDER,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,0.041391755,
2017,BRAZIL,MATO GROSSO,CONFRESA,BARCARENA,AMAGGI,AMAGGI,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,3706.426,0.1930405418
2017,BRAZIL,MATO GROSSO,CONFRESA,BARCARENA,AMAGGI,AMAGGI,ISRAEL,ISRAEL,Soy bean equivalents,1190,0.06197837074
2017,BRAZIL,MATO GROSSO,CONFRESA,BARCARENA,AMAGGI,AMAGGI,SPAIN,EUROPEAN UNION,Soy bean equivalents,1379.774,0.07186230631
2017,BRAZIL,MATO GROSSO,CONFRESA,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,4.80E-08,2.50E-12
2017,BRAZIL,MATO GROSSO,CONFRESA,SAO LUIS,AMAGGI,AMAGGI,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,7711.21,0.4016203632
2017,BRAZIL,MATO GROSSO,CONFRESA,SAO LUIS,AMAGGI,AMAGGI,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,847.958,0.04416391202
2017,BRAZIL,MATO GROSSO,CONFRESA,SAO LUIS,AMAGGI,AMAGGI,SAUDI ARABIA,SAUDI ARABIA,Soy bean equivalents,7000,0.3645786514
2017,BRAZIL,MATO GROSSO,CONFRESA,SAO LUIS,AMAGGI,AMAGGI,SPAIN,EUROPEAN UNION,Soy bean equivalents,5072.537,0.2641912427
2017,BRAZIL,MATO GROSSO,CONFRESA,SAO LUIS,AMAGGI,AMAGGI,THAILAND,THAILAND,Soy bean equivalents,400,0.0208330658
2017,BRAZIL,MATO GROSSO,CONFRESA,SAO LUIS,CARGILL,CARGILL AGRICOLA SA,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,53717.389,2.797744749
2017,BRAZIL,MATO GROSSO,CONFRESA,SAO LUIS,CARGILL,CARGILL AGRICOLA SA,IRAN,IRAN,Soy bean equivalents,1900.451,0.09898055181
2017,BRAZIL,MATO GROSSO,CONFRESA,SAO LUIS,CARGILL,CARGILL AGRICOLA SA,SAUDI ARABIA,SAUDI ARABIA,Soy bean equivalents,2564.492,0.1335655764
2017,BRAZIL,MATO GROSSO,CONFRESA,SAO LUIS,CARGILL,CARGILL AGRICOLA SA,THAILAND,THAILAND,Soy bean equivalents,96.868,0.005045143544
2017,BRAZIL,MATO GROSSO,CONFRESA,SAO LUIS,CARGILL,CARGILL AGRICOLA SA,UNITED KINGDOM,EUROPEAN UNION,Soy bean equivalents,414.061,0.02156540014
2017,BRAZIL,MATO GROSSO,CONFRESA,BARCARENA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,3329.845813,0.1734272423
2017,BRAZIL,MATO GROSSO,CONFRESA,BARCARENA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,ITALY,EUROPEAN UNION,Soy bean equivalents,184.4789924,0.009608157466
2017,BRAZIL,MATO GROSSO,CONFRESA,BARCARENA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,1878.709615,0.09784820255
2017,BRAZIL,MATO GROSSO,CONFRESA,BARCARENA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,ROMANIA,EUROPEAN UNION,Soy bean equivalents,1199.11345,0.06245302353
2017,BRAZIL,MATO GROSSO,CONFRESA,BARCARENA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,SPAIN,EUROPEAN UNION,Soy bean equivalents,10758.23373,0.5603174777
2017,BRAZIL,MATO GROSSO,CONFRESA,BARCARENA,BUNGE,BUNGE INTERNATIONAL COMMERCE SUCURSAL URUGUAY,TURKEY,TURKEY,Soy bean equivalents,92.23949619,0.004804078733
